criticalCount,seriousCount,minorCount,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,POLICE_DISTRICT,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound,Risk_Risk 1 (High),Risk_Risk 2 (Medium),Risk_Risk 3 (Low),Inspection_Type_Canvass,Facility_Type_Clean_Other,Facility_Type_Clean_Restaurant,APPLICATION_TYPE_C_EXPA,APPLICATION_TYPE_C_LOC,APPLICATION_TYPE_ISSUE,APPLICATION_TYPE_RENEW
0,0,3,0,0,0,3,1.284931506849315,0,9.0,2.3589041095890413,0,0,0,0,0,0,0,0,0,0,0,0,0.0010666666666666,53.60999999999999,11.086666666666668,0.4733333333333333,12.020002513345467,17.23461525893601,22.54927296140565,0,True,False,False,True,False,True,False,False,False,True
0,0,1,0,0,0,1,1.1287671232876713,0,9.0,11.191780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0.0066166666666666,58.40333333333333,11.050000000000002,0.5433333333333333,0.6293700663831522,19.066805832008416,15.321684727477798,0,True,False,False,True,False,True,False,False,False,True
0,0,3,0,0,0,1,1.4712328767123288,0,9.0,5.457534246575342,0,0,0,0,0,0,0,0,0,0,0,0,0.0009633333333333334,61.97666666666667,8.746666666666668,0.6233333333333333,14.647441081849118,22.233398903382,5.007446091467686,0,True,False,False,True,False,True,False,False,False,True
1,1,2,0,0,0,3,1.3013698630136987,0,2.0,11.205479452054794,0,0,0,0,0,0,0,0,0,0,0,0,0.0009633333333333334,61.97666666666667,8.746666666666668,0.6233333333333333,3.087138762165229,8.377736257423443,4.607401970883704,1,True,False,False,True,False,True,False,False,False,True
0,0,1,0,0,0,4,0.96986301369863,0,9.0,8.26849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0.00105,75.92666666666666,15.013333333333335,0.5866666666666667,6.33876972777238,16.671397490600103,3.4666459233593963,0,True,False,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,-0.0054794520547945,0,0,0,0,0,1,0,0,0,0,0,0,0.0,65.08666666666666,10.26,0.4733333333333333,54.569448078970986,42.02750987451884,54.28541763600619,0,True,False,False,True,False,True,False,False,True,False
0,0,3,0,0,0,0,2.0,1,6.0,11.252054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.07333333333332,10.23,0.45,11.331004894739143,17.5785643332959,23.584075691681072,0,True,False,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,7.0,6.405479452054794,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.39999999999999,9.33,0.4399999999999999,16.582852082490355,26.416944664738093,24.57083961286393,0,True,False,False,True,False,True,False,False,False,True
0,0,0,0,0,0,0,2.0,1,2.0,11.254794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.39999999999999,9.33,0.4399999999999999,5.354148590274432,7.630767753512133,12.37080252635802,0,False,False,True,True,True,False,False,False,False,True
1,0,2,0,0,0,4,0.4054794520547945,0,8.0,4.739726027397261,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.39999999999999,9.33,0.4399999999999999,23.71276066679213,16.27553115204892,21.34308937434968,1,True,False,False,True,False,True,False,False,False,True
0,0,4,0,0,0,0,2.0,1,22.0,0.4246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.39999999999999,9.33,0.4399999999999999,15.426260412349006,31.949731649717663,28.89259984193565,0,True,False,False,True,False,True,False,False,True,False
0,0,2,0,0,0,3,0.4547945205479452,0,8.0,7.052054794520548,0,0,0,0,0,0,0,0,0,0,0,0,0.0,72.00666666666666,6.62,0.5966666666666667,44.76488609943832,41.31149735847247,14.0256741193477,0,True,False,False,True,False,True,False,False,False,True
0,0,3,0,0,0,0,2.0,1,8.0,0.6438356164383562,0,0,0,0,0,0,0,0,0,0,0,0,0.0116633333333333,79.64333333333333,9.63,0.5966666666666667,22.668828370568857,18.359561922980703,24.87251086165596,0,False,True,False,True,False,True,False,False,True,False
0,0,4,0,0,0,4,0.5561643835616439,0,8.0,4.156164383561644,0,0,0,0,0,0,0,0,0,0,0,0,0.0116633333333333,79.64333333333333,9.63,0.5966666666666667,68.14482743714866,37.15309126404733,19.799889568798843,0,True,False,False,True,False,True,False,False,False,True
0,1,6,0,0,0,0,2.0,1,22.0,10.76986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0.0116633333333333,79.64333333333333,9.63,0.5966666666666667,31.54589291043699,21.82684723970365,46.4364530380677,0,True,False,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,0.4465753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0.01517,81.76666666666667,11.94,0.6233333333333334,41.70736300842102,20.375835989288888,36.65789995788741,0,True,False,False,True,False,True,False,False,True,False
0,0,3,0,0,0,0,2.0,1,6.0,3.419178082191781,0,0,0,0,0,0,0,0,0,0,0,0,0.0238266666666666,79.75333333333333,12.65,0.6766666666666667,25.897014995464755,16.790928525512886,41.5633674924141,0,True,False,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,9.0,0.8273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0.0105466666666666,79.70333333333333,12.589999999999998,0.7400000000000001,9.197956028878703,31.035921306164443,10.25873238685128,0,True,False,False,True,False,True,False,False,True,False
0,0,1,0,0,0,3,0.7150684931506849,0,9.0,11.293150684931506,0,0,0,0,0,0,0,0,0,0,0,0,0.0105466666666666,79.70333333333333,12.589999999999998,0.7400000000000001,22.58527611698438,23.57477416490921,20.66334998230684,0,False,True,False,True,False,True,False,False,False,True
0,0,2,0,0,0,2,0.7095890410958904,0,9.0,2.246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0.0105466666666666,79.70333333333333,12.589999999999998,0.7400000000000001,10.425737961307044,19.50031919880685,7.961513624260462,0,True,False,False,True,False,True,False,False,False,True
0,0,1,0,0,0,0,2.0,1,9.0,3.758904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0.0056366666666666,66.49666666666667,9.376666666666669,0.73,10.233786432432424,19.12631155891303,7.823111884269254,0,True,False,False,True,False,True,False,False,False,True
0,0,3,1,2,1,5,0.7643835616438356,0,9.0,8.106849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,63.54333333333333,6.969999999999999,0.6633333333333333,8.491583334640367,8.133135316777802,17.33993883801657,0,True,False,False,True,False,True,False,False,False,True
0,0,3,0,0,0,3,0.7287671232876712,0,9.0,1.556164383561644,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,63.54333333333333,6.969999999999999,0.6633333333333333,2.383312843730865,14.31271332212956,5.521068048621692,0,True,False,False,True,False,True,False,False,True,False
1,2,3,1,0,1,5,0.7287671232876712,0,9.0,8.835616438356164,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,63.54333333333333,6.969999999999999,0.6633333333333333,21.06983217415803,17.337011924245182,1.9558705433875947,1,True,False,False,True,False,True,False,False,False,True
0,0,3,0,1,0,3,0.863013698630137,0,2.0,3.1452054794520548,0,0,0,0,0,0,0,0,0,0,0,0,4.6666666666666665e-05,64.77999999999999,7.079999999999999,0.5866666666666666,2.5587444554685117,5.479710203369479,1.963868599959956,0,True,False,False,True,False,True,False,False,False,True
0,0,5,0,0,0,0,2.0,1,6.0,8.89041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0.0097966666666666,74.46333333333332,9.116666666666667,0.71,28.123289710062316,31.199939670487773,27.851537550631488,0,True,False,False,True,False,True,False,False,False,True
0,0,3,0,0,0,3,0.3534246575342465,0,6.0,7.698630136986301,0,0,0,0,0,0,0,0,0,0,0,0,0.0034899999999999,75.23,6.09,0.7233333333333333,48.02480529390994,29.569189512393283,66.60024372680591,0,True,False,False,True,False,True,False,False,False,True
0,1,2,0,0,0,0,2.0,1,22.0,10.97808219178082,0,1,0,0,0,1,0,0,0,0,0,0,0.00963,75.61666666666667,7.94,0.6566666666666666,19.999991929890943,33.6258980739643,45.005048494802566,0,False,True,False,True,True,False,False,False,False,True
0,0,4,0,0,0,0,2.0,1,6.0,3.7945205479452055,0,1,0,0,0,0,0,0,0,0,0,0,0.00963,75.61666666666667,7.94,0.6566666666666666,22.268334131268787,17.281669253669524,56.42758096543002,0,False,True,False,True,True,False,False,False,False,True
1,0,3,0,0,0,0,2.0,1,6.0,0.8054794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0.0059066666666666,78.66333333333334,6.760000000000001,0.6333333333333333,10.327839776407048,5.730486960931026,5.8493539040226175,1,False,True,False,True,False,True,False,False,True,False
0,0,3,1,2,1,7,1.9232876712328768,0,6.0,4.695890410958904,0,0,0,0,0,0,0,0,0,0,0,0,0.0055233333333333,73.67666666666666,10.133333333333333,0.6266666666666666,25.83258861039909,40.02422671901327,47.628305060293634,0,False,True,False,True,False,True,False,False,False,True
1,0,2,0,0,0,0,2.0,1,6.0,11.26849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.57666666666667,5.736666666666667,0.61,32.25224888802081,23.54389181942513,52.75870344822423,1,False,True,False,True,False,True,False,False,False,True
1,0,4,0,0,0,0,2.0,1,6.0,4.498630136986302,0,0,0,0,0,0,0,0,0,0,0,0,0.0,78.08333333333333,5.75,0.6233333333333334,25.371686764903,11.668960923641093,40.68036881018902,1,False,True,False,True,False,True,False,False,False,True
1,2,5,0,0,0,0,2.0,1,22.0,11.271232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0.0,78.08333333333333,5.75,0.6233333333333334,14.571861425181668,23.346435262429864,31.45884915049505,1,False,True,False,True,False,True,False,False,False,True
0,0,3,1,0,2,9,1.832876712328767,0,6.0,4.482191780821918,0,1,0,0,0,1,0,0,0,0,0,0,0.0,81.83333333333333,8.703333333333333,0.5866666666666666,36.57722860703029,22.97686446682245,66.46700483898323,0,False,True,False,True,True,False,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,1.841095890410959,0,1,0,0,0,1,0,0,0,0,0,0,0.0,81.83333333333333,8.703333333333333,0.5866666666666666,26.44296206794762,19.069474824246686,57.43155086378557,0,False,False,True,True,True,False,False,False,True,False
0,2,2,0,0,0,0,2.0,1,6.0,8.243835616438357,0,1,0,0,0,0,0,0,0,0,0,0,0.0,81.83333333333333,8.703333333333333,0.5866666666666666,13.853637172517388,23.111122703322064,26.57801807767181,0,False,True,False,True,True,False,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,1.1123287671232878,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.83333333333333,8.703333333333333,0.5866666666666666,8.18595157349202,30.577853899789982,37.19943052233283,0,False,True,False,True,False,True,False,False,True,False
1,1,1,0,0,0,0,2.0,1,6.0,11.03835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85.74666666666667,9.273333333333332,0.5833333333333334,17.557353396333845,23.998975293910924,31.23127545477966,1,False,True,False,True,True,False,False,False,False,True
0,0,1,0,0,0,0,2.0,1,22.0,12.04109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.75999999999999,10.839999999999998,0.5933333333333334,11.703373340936643,23.382401943079003,19.834647772478927,0,False,True,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,1.476712328767123,0,1,0,0,0,1,0,0,0,0,0,0,0.0082566666666666,76.33666666666667,7.920000000000001,0.7566666666666667,52.081297908533664,32.81164540666968,55.83416524938696,0,False,True,False,True,True,False,False,False,True,False
0,0,2,1,1,1,5,0.7342465753424657,0,6.0,5.928767123287671,0,0,0,0,0,0,0,0,0,0,0,0,0.0013666666666666,75.63000000000001,7.793333333333334,0.6933333333333334,8.447090623483778,27.31841837279141,43.24988385494056,0,True,False,False,True,True,False,False,False,False,True
0,0,4,0,0,0,0,2.0,1,6.0,2.032876712328767,0,0,0,0,0,0,0,0,0,0,0,0,0.0013666666666666,75.63000000000001,7.793333333333334,0.6933333333333334,14.81058304659783,22.6580190215171,32.361757389952594,0,False,True,False,True,False,True,False,False,True,False
1,1,1,1,0,1,4,0.7287671232876712,0,20.0,12.063013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.93,7.916666666666667,0.65,8.845035800919431,17.350300390996193,33.447053247110766,1,True,False,False,True,True,False,False,False,False,True
2,0,4,0,0,0,0,2.0,1,6.0,3.126027397260274,0,1,0,0,0,0,0,0,0,0,0,0,0.0,75.93,7.916666666666667,0.65,9.498852382322816,28.96120659317845,38.550108670962565,1,False,True,False,True,True,False,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,11.065753424657537,0,1,0,0,0,0,0,0,0,0,0,0,0.0,76.65666666666668,7.643333333333333,0.6133333333333333,8.375303439805254,29.637426330905225,40.40822934219432,0,False,False,True,True,True,False,False,False,False,True
0,0,3,0,0,0,0,2.0,1,6.0,11.073972602739726,0,0,0,0,0,0,0,0,0,0,0,0,4.6666666666666665e-05,82.71,9.366666666666667,0.6466666666666666,21.070076156957207,4.107020585849319,5.915704604705735,0,False,True,False,True,True,False,False,False,False,True
1,0,3,0,0,0,5,0.8931506849315068,0,8.0,5.383561643835616,0,0,0,0,0,0,0,0,0,0,0,0,4.6666666666666665e-05,86.47333333333334,10.213333333333331,0.68,64.83511789480467,19.96010071789445,29.16984205913814,1,False,True,False,True,False,True,False,False,False,True
0,0,4,0,0,0,0,2.0,1,6.0,4.446575342465754,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.54333333333334,11.676666666666668,0.63,10.979444216645224,26.91764343031292,47.08769048364757,0,False,True,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,6.18082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91.04666666666668,10.6,0.5833333333333334,18.752997448914865,30.32464199526482,13.220680944954085,0,False,True,False,True,False,True,False,False,False,True
0,1,3,0,0,0,0,2.0,1,6.0,3.265753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91.04666666666668,10.6,0.5833333333333334,30.54380557734577,25.03089418245089,36.15752535855549,0,False,True,False,True,False,True,False,False,False,True
0,0,4,0,0,0,4,1.906849315068493,0,6.0,10.271232876712329,0,1,0,0,0,1,0,0,0,0,0,0,0.0007633333333333333,86.88999999999999,10.626666666666669,0.5766666666666667,19.457285722140007,23.20139410382406,33.027599815203935,0,False,False,True,True,True,False,False,False,False,True
0,1,2,0,0,0,0,2.0,1,6.0,1.1506849315068493,0,1,0,0,0,0,0,0,0,0,0,0,0.0042899999999999,65.74666666666666,10.086666666666666,0.6166666666666666,7.570015722259554,30.74343048972156,33.07249667976926,0,False,True,False,True,True,False,False,False,True,False
0,0,3,0,0,0,5,0.810958904109589,0,19.0,11.353424657534246,0,0,0,0,0,0,0,0,0,0,0,0,0.0064666666666666,69.53999999999999,10.33,0.6633333333333334,14.608195636546032,34.25621325533356,31.15570499365853,0,True,False,False,True,True,False,False,False,False,True
0,0,2,0,0,0,0,2.0,1,12.0,4.983561643835617,0,0,0,0,0,0,0,0,0,0,0,0,0.0023666666666666,76.94666666666666,8.563333333333333,0.6,17.525873273382764,15.035829049875645,26.11899832081915,0,True,False,False,True,False,True,False,False,False,True
0,0,3,0,0,0,5,0.336986301369863,0,12.0,0.7424657534246575,0,0,0,0,0,0,0,0,0,0,0,0,0.0023666666666666,76.94666666666666,8.563333333333333,0.6,23.168518908952297,15.906225386398452,21.211006972526697,0,True,False,False,True,False,True,False,False,True,False
0,0,2,1,0,1,5,1.3534246575342466,0,12.0,4.082191780821918,0,0,0,0,0,0,0,0,0,0,0,0,0.0023666666666666,75.45666666666666,7.3066666666666675,0.6233333333333333,12.595096377574809,15.286256514652132,37.406978041026,0,True,False,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,12.0,5.098630136986301,0,0,0,0,0,0,0,0,0,0,0,0,0.0023666666666666,75.45666666666666,7.3066666666666675,0.6233333333333333,33.97648907193906,25.183782006823897,37.01297696729241,0,True,False,False,True,False,True,False,False,False,True
0,1,3,0,0,0,4,1.652054794520548,0,12.0,5.383561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0.0023666666666666,75.45666666666666,7.3066666666666675,0.6233333333333333,32.46704205100351,25.58792521823814,39.81323492038993,0,True,False,False,True,False,True,False,False,False,True
0,0,1,0,0,0,0,2.0,1,12.0,3.221917808219178,0,0,0,1,0,0,0,0,0,0,0,0,0.0023666666666666,74.04,7.606666666666666,0.6866666666666666,87.00631366400705,26.1967407606926,14.45138377115608,0,True,False,False,True,False,True,False,False,False,True
0,0,1,0,0,0,0,2.0,1,12.0,11.887671232876713,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.10333333333334,6.3933333333333335,0.6566666666666666,37.64533073340954,30.096317697192497,32.42508882824851,0,True,False,False,True,False,True,False,False,False,True
1,3,3,0,0,0,0,2.0,1,12.0,5.142465753424657,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.10333333333334,6.3933333333333335,0.6566666666666666,38.685316486241874,27.01062931528651,38.52604157485969,1,True,False,False,True,True,False,False,False,False,True
0,0,3,1,0,1,2,1.5205479452054795,0,14.0,10.58904109589041,1,0,0,0,0,0,0,0,0,0,0,0,0.0118333333333333,74.97333333333334,7.946666666666666,0.7266666666666666,84.15671848838969,30.66314516375804,30.084587791299743,0,True,False,False,True,False,True,False,False,False,True
0,0,1,0,0,0,0,2.0,1,12.0,10.898630136986302,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,73.78666666666668,6.523333333333333,0.7933333333333333,26.15389658975113,7.920950882536973,45.83820823459239,0,False,True,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,14.0,1.073972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,73.78666666666668,6.523333333333333,0.7933333333333333,65.69224683794927,32.50525851695435,28.10230251381742,0,True,False,False,True,False,True,False,False,True,False
0,0,2,0,0,0,3,1.3726027397260274,0,18.0,5.071232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,73.78666666666668,6.523333333333333,0.7933333333333333,5.174025823028385,2.209594945558972,11.44038836202353,0,True,False,False,True,False,True,False,False,False,True
0,0,4,0,0,0,0,2.0,1,14.0,7.501369863013698,0,1,1,0,0,0,0,0,0,0,0,0,0.0010666666666666,68.58,7.260000000000001,0.6666666666666666,58.15422559828052,17.8422535567383,69.55710473336698,0,False,True,False,True,True,False,False,False,False,True
0,0,2,0,0,0,3,1.367123287671233,0,12.0,10.90958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.89,5.266666666666667,0.64,76.91709745455282,28.561027358605237,31.307992129069724,0,True,False,False,True,False,True,False,False,False,True
0,0,1,0,0,0,1,0.9643835616438357,0,14.0,7.843835616438356,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.89,5.266666666666667,0.64,54.71117802391964,18.328275380164413,91.57419139693428,0,True,False,False,True,False,True,False,False,False,True
0,0,3,1,0,1,7,1.956164383561644,0,22.0,6.772602739726027,0,1,0,0,0,1,0,0,0,0,0,0,0.0006,61.303333333333335,8.043333333333335,0.6766666666666666,21.235310529216434,27.594078229936677,30.38650423631915,0,False,False,True,True,True,False,False,False,False,True
0,0,2,1,0,2,6,1.2657534246575342,0,12.0,5.723287671232876,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,58.84333333333333,9.803333333333333,0.7200000000000001,57.633705716609406,28.402014013996084,36.300922120851205,0,True,False,False,True,False,True,False,False,False,True
0,0,4,0,0,1,5,1.0520547945205478,0,14.0,10.172602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,58.84333333333333,9.803333333333333,0.7200000000000001,63.07830371950081,22.83356629862477,93.42745306064607,0,True,False,False,True,False,True,False,False,False,True
0,0,3,0,0,0,0,2.0,1,6.0,2.5315068493150683,0,1,0,0,0,0,0,0,0,1,0,0,0.0006,58.84333333333333,9.803333333333333,0.7200000000000001,7.091562574711008,24.43977053033516,31.701274720094,0,False,False,True,True,True,False,False,False,False,True
0,0,2,1,0,1,5,0.8821917808219178,0,16.0,11.18082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0.0025666666666666,56.46,9.5,0.7766666666666667,16.36438267294114,23.657163342292037,21.599391746817098,0,True,False,False,True,True,False,False,False,False,True
0,0,3,0,0,0,0,2.0,1,22.0,4.64931506849315,0,1,0,0,0,1,0,0,0,0,0,0,0.0025666666666666,56.46,9.5,0.7766666666666667,18.913811918009475,29.251923417039755,23.21578996722716,0,False,True,False,True,True,False,False,False,False,True
1,0,5,0,0,0,0,2.0,1,6.0,7.3561643835616435,0,0,0,0,0,0,0,0,0,0,0,0,0.0006333333333333333,57.65333333333333,9.683333333333334,0.6466666666666666,16.1532600790049,2.914443149546272,2.962522743656168,1,False,True,False,True,False,True,False,False,False,True
0,1,4,0,0,0,0,2.0,1,8.0,1.3205479452054794,0,1,0,0,0,1,0,0,0,0,0,0,0.0005333333333333334,47.55,8.979999999999999,0.69,60.933497348508055,36.2330068087937,31.32726892841393,0,False,False,True,True,True,False,False,False,True,False
0,0,4,0,0,0,5,0.8876712328767123,0,10.0,11.452054794520548,0,1,0,0,0,1,0,0,0,0,0,0,0.00016666666666666666,42.67666666666667,8.846666666666668,0.6699999999999999,12.99907974081396,19.932071951578585,9.522872345505553,0,True,False,False,True,True,False,False,False,False,True
0,0,5,0,0,0,0,2.0,1,7.0,1.2054794520547945,0,1,0,0,0,0,0,0,0,0,0,0,0.00013333333333333334,28.87,12.133333333333333,0.5700000000000001,17.883418957360895,22.12692915475836,8.949517985091212,0,False,True,False,True,True,False,False,False,True,False
0,0,1,0,0,0,0,2.0,1,6.0,5.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0.00013333333333333334,28.87,12.133333333333333,0.5700000000000001,17.07779070525265,21.02743237039722,9.123175731564055,0,False,True,False,True,False,True,False,False,False,True
0,0,3,0,0,0,0,2.0,1,6.0,11.556164383561644,0,1,1,0,0,0,0,0,0,0,0,0,0.0,41.67000000000001,6.436666666666667,0.6733333333333333,38.60644200753322,33.55140092337004,83.59225147324182,0,False,True,False,True,True,False,False,False,False,True
0,0,3,1,1,2,10,1.8986301369863012,0,22.0,11.556164383561644,0,1,1,0,0,1,0,0,0,0,0,0,0.0,41.67000000000001,6.436666666666667,0.6733333333333333,26.986600093851862,26.87504080428536,20.176546930273727,0,False,False,True,True,True,False,False,False,False,True
1,1,2,0,0,0,0,2.0,1,8.0,2.9534246575342467,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41.67000000000001,6.436666666666667,0.6733333333333333,13.28048532357573,9.528263120052548,9.82127320817637,1,False,True,False,True,False,True,False,False,False,True
1,0,3,0,0,0,4,1.1342465753424658,0,7.0,7.627397260273972,0,0,0,0,0,0,0,0,0,0,0,0,0.0008333333333333334,43.66,7.69,0.71,62.39962904763077,26.92693197717488,11.402756272988004,1,False,True,False,True,False,True,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,8.038356164383561,0,0,0,0,0,0,0,0,0,0,0,0,0.0008333333333333334,43.66,7.69,0.71,29.813416730099497,36.206714138355935,25.291402379857413,0,False,True,False,True,False,True,False,False,False,True
1,0,6,0,0,0,6,2.0,0,6.0,11.30958904109589,0,1,0,0,0,0,0,0,0,0,0,0,0.0009333333333333332,43.68333333333334,6.886666666666667,0.8166666666666668,41.82140337512151,38.48850362786046,68.34304563998646,1,False,True,False,True,True,False,False,False,False,True
1,0,4,0,0,0,0,2.0,1,6.0,9.0986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0.0009333333333333332,48.98666666666667,8.39,0.85,15.31530435850318,22.561598360478165,12.093951933121332,1,False,True,False,True,False,True,False,False,False,True
0,0,4,0,0,0,0,2.0,1,6.0,10.013698630136986,0,0,0,0,0,0,0,0,0,0,0,0,0.0009333333333333332,48.98666666666667,8.39,0.85,7.714003655207851,1.9418039250324175,6.803248743129329,0,False,True,False,True,False,True,False,False,False,True
0,0,2,0,0,0,6,1.9205479452054797,0,22.0,11.526027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0.0009333333333333332,48.98666666666667,8.39,0.85,6.099444011245526,29.97693069915201,18.20529275797913,0,False,True,False,True,False,True,False,False,False,True
0,1,4,0,0,0,0,2.0,1,7.0,1.4383561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0.0012333333333333,22.290000000000003,7.673333333333335,0.6466666666666666,45.51306508476622,21.40367042121153,34.52700011115986,0,False,True,False,True,False,True,False,False,True,False
1,1,3,0,0,0,0,2.0,1,6.0,1.9287671232876715,0,1,0,0,0,0,0,0,0,0,0,0,0.0012333333333333,23.58333333333333,9.636666666666668,0.6833333333333332,45.94522569840504,19.89965264364534,39.81510686167945,1,False,True,False,True,True,False,False,False,True,False
0,0,5,1,0,2,9,2.0,0,22.0,4.13972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0.0012333333333333,23.58333333333333,9.636666666666668,0.6833333333333332,15.36413408544284,31.58407385151927,38.522758376488056,0,True,False,False,True,False,True,False,False,False,True
0,0,6,0,0,0,0,2.0,1,6.0,9.131506849315068,0,0,0,0,0,0,0,0,0,0,0,0,0.0012333333333333,23.58333333333333,9.636666666666668,0.6833333333333332,52.49514742376155,36.58913960747638,24.481462055437596,0,False,True,False,True,True,False,False,False,False,True
0,0,4,0,0,0,0,2.0,1,7.0,1.147945205479452,0,1,0,0,0,0,0,0,0,0,0,0,0.00013333333333333334,22.546666666666667,13.146666666666668,0.6766666666666667,41.67980865405184,23.408166241699867,51.28597907767283,0,False,False,True,True,True,False,False,False,True,False
0,0,2,0,0,0,0,2.0,1,7.0,5.602739726027397,0,1,1,0,0,0,0,0,0,0,0,0,0.00013333333333333334,22.546666666666667,13.146666666666668,0.6766666666666667,41.495106124216456,35.415364506331244,47.00656329935383,0,False,False,True,True,True,False,False,False,False,True
0,0,3,0,0,0,5,1.158904109589041,0,7.0,11.331506849315067,0,0,0,0,0,0,0,0,0,0,0,0,0.00013333333333333334,22.546666666666667,13.146666666666668,0.6766666666666667,41.495106124216456,35.415364506331244,47.00656329935383,0,False,True,False,True,False,True,False,False,False,True
0,0,3,0,0,0,0,2.0,1,22.0,9.93972602739726,0,0,0,0,0,1,0,0,0,0,0,0,0.00013333333333333334,22.546666666666667,13.146666666666668,0.6766666666666667,44.31481140256903,23.622262999533945,11.745131702682858,0,False,True,False,True,True,False,False,False,False,True
1,1,2,0,0,0,0,2.0,1,7.0,11.594520547945203,0,1,1,0,0,0,0,0,0,0,0,0,0.0023,28.313333333333333,8.523333333333333,0.7733333333333334,34.46232337764394,24.327211074233716,15.307934224900778,1,False,True,False,True,True,False,False,False,False,True
0,0,2,0,0,0,0,2.0,1,6.0,2.578082191780822,0,0,1,0,0,0,0,0,0,0,0,0,0.0023,28.313333333333333,8.523333333333333,0.7733333333333334,1.2745882623201357,2.2491144667459024,2.769650267354471,0,False,False,True,True,True,False,False,False,False,True
0,1,2,0,0,0,0,2.0,1,7.0,4.046575342465753,0,1,0,0,0,0,0,0,0,0,0,0,0.0002,29.826666666666668,8.983333333333334,0.71,30.083076468864487,39.52632486030633,38.87366236470126,0,False,True,False,True,True,False,False,False,False,True
1,1,2,1,1,1,3,1.2547945205479452,0,8.0,3.6,0,1,0,0,0,0,0,0,0,1,0,0,0.0058666666666666,35.37,7.926666666666667,0.9133333333333334,46.009744197684896,33.841632279080706,48.738424095522255,1,False,True,False,True,True,False,False,False,False,True
